"year","number","question","answer","choice1","choice2","choice3","choice4","choice5"
"2024","13","路網に関する次の記述のうち、最も不適切なものはどれか。","3","①1路線あたりの作業道・林道の設計速度は、一般的には林道より作業道のほうが低い。","②路網は集材の効率化のうえで重要であり、路網密度が高いほど架線系集材よりも車両系集材の割合が高まる傾向がある。","③路網密度を高めれば集材コストが常に低下するため、林業地においては可能な限り路網密度を高めることが合理的である。","④林道の開設に際しては、開設予定路線周辺の地形・地質・植生・水系等の調査を行い、自然条件に配慮した路線計画が求められる。","⑤急傾斜地や地盤の脆弱な場所では、路網整備よりも架線系（タワーヤーダ等）の活用が適している場合がある。"
"2024","14","地球温暖化対策に関する次の記述のうち、最も不適切なものはどれか。","1","①パリ協定（2015年）は、2016年11月に発効し、産業革命前と比べた気温上昇を2℃より十分低く抑え、1.5℃に抑える努力をすることを目的としており、法的拘束力のある数値目標として各国のGHG排出削減量を一律に定めている。","②京都議定書（1997年）では、温室効果ガスの削減に向けた数値目標が設定され、排出量取引・クリーン開発メカニズム（CDM）・共同実施の3つの京都メカニズムが定められた。","③IPCC第6次評価報告書（2021年以降）によると、最も可能性の高いシナリオでは、今世紀末の世界平均気温の上昇は、産業革命以前に比べて大幅に高まるとされている。","④IPCCが定めた土地利用に関する報告書では、森林の減少は世界的なGHG排出の要因の一つとなっており、森林の保全・回復・持続可能な管理が温暖化緩和策として重要とされている。","⑤日本政府は2021年4月に、2030年度の温室効果ガスの削減目標（2013年度比）を従来の26%削減から46%削減に引き上げることを宣言した。"
"2024","15","林業・木材産業に関する次の記述のうち、最も不適切なものはどれか。","2","①木造住宅の建設では、近年、プレカット加工（工場での事前加工）の普及に伴い、大工が手刻みにより木材を加工する割合が減少している。","②製材工場数は長期的に見ると増加傾向にあり、1工場あたりの出荷量も増加しており、製材業全体の生産能力は高まっている。","③近年では、国産材の供給量が増加し、木材の輸入量は減少傾向にある。","④木材自給率（＝国産材供給量/木材総供給量）は長期的に低下傾向にあったが、2002年以降は上昇に転じ、近年は40%以上となっている。","⑤林業産出額のうち、木材（立木・素材）の産出額は特用林産物（きのこ類等）より大きな割合を占めている。"
"2024","16","森林の炭素吸収・固定に関する次の記述のうち、最も不適切なものはどれか。","5","①人工林は、不要な木の伐採の後の植え直し、林齢を通した炭素の吸収と放出のバランスなどを通じて、長期的な炭素固定に貢献することができる。","②人工林は、幼齢期に炭素を多く固定し、中高齢期にかけては炭素の固定速度が変化する。","③路面の木材は、大気中に比べ炭素を長期に固定することができるため、木材利用による炭素固定は気候変動対策として有効である。","④森林生態系の炭素ストックには、生きている木（バイオマス）だけでなく、枯死木、リター（落葉落枝など）、土壌有機物なども含まれる。","⑤熱帯林の破壊は、大気中のCO₂を増加させる要因となっているが、植林によってその全量を代替・回復できることが確認されている。"
"2024","17","水源涵養や山地防災に関する次の記述のうち、最も不適切なものはどれか。","4","①ハイドログラフとは、時間の経過に対する流量の変化を示したグラフであり、山地流域の降雨‐流出の特性を把握するために用いられる。","②土石流は、谷筋に堆積した土砂・流木が、融雪や大雨による洪水で一気に押し出される現象である。","③ダム式えん堤（砂防えん堤）の目的には、土砂・流木の捕捉・調節のほか、渓床勾配の緩和による渓床・渓岸の侵食防止がある。","④森林の水源涵養機能とは、主に降水量そのものを増大させることで、より多くの水資源を生み出す機能のことである。","⑤急峻な山地地形を有する日本では、山地水源域の河川の流れと土砂・流木の動態が、下流の扇状地から平野部の地形形成に関わっている。"
"2024","18","林産物・木材の性質に関する次の記述のうち、最も不適切なものはどれか。","3","①年輪幅が広い（成長が早い）ほど、木材の密度（容積密度）・強度は高くなる傾向がある。","②木材は、繊維飽和点（含水率が約30%）以下に乾燥すると、含水率の低下とともに強度が増加する傾向がある。","③木材の乾燥収縮は、繊維方向よりも半径方向・接線方向に大きい。","④辺材は、心材に比べて強度が高い。","⑤針葉樹の心材（赤味）は、スギやヒノキのように独特の色を持つものもあり、一般に防腐・防虫性能が高い。"
"2024","19","木材の乾燥に関する次の記述のうち、最も不適切なものはどれか。","5","①木材を乾燥させる目的には、含水率の低下による強度増加、軽量化、腐朽等の防止などがある。","②木材乾燥法には、大気乾燥（天然乾燥）と人工乾燥があり、工業的には人工乾燥が多く使われる。","③人工乾燥機（乾燥窯）によるスチーム乾燥では、乾燥温度・湿度のコントロールが重要であり、高温乾燥や中温乾燥などが目的に応じて使い分けられる。","④木材の乾燥中には、内外の収縮差などが原因で割れや変形（反り・ねじれ等）が生じることがあり、乾燥の条件（温湿度のコントロール）が重要である。","⑤CLT（直交集成板）は、繊維方向が同一方向のみの一方向ラミナを積層接着した製品で、1方向のみに強度特性を持つ。"
"2024","20","木材加工と木材製品に関する次の記述のうち、最も不適切なものはどれか。","1","①ハニカムコアは、六角形の状のセルを並べた構造で、強度の割に非常に重い特性を持つ。","②チェーンソーで生産された木材は、切断面が粗く、製材の場合と比べて寸法精度が低い。","③チェーンソー生産材は、山元での伐採現場において簡易に木材加工を可能にし、山元出荷などに活用されることがある。","④フィンガージョイント（指継ぎ）は、木材を長さ方向につないで長尺材を製造する接合方法である。","⑤CLT（直交集成板）は、繊維方向が互いに直交するように積層接着した製品で、2方向以上に強度特性を持つ。"
"2024","21","森林の多面的機能に関する次の記述のうち、最も不適切なものはどれか。","1","①林業的土地利用の場合には、生物多様性保全機能は一般的には低く、自然林・原生林では高いことから、人工林の主伐更新は生物多様性保全に一切貢献しない。","②森林の花粉は、スギやヒノキなどの針葉樹に多く見られ、花粉症の増加は伐採が遅れ壮齢以上のスギ・ヒノキが増加したことも一因とされている。","③保安林は、水源涵養、土砂の崩壊防備など目的に応じた機能の発揮を確保するために指定される森林であり、農林水産大臣または都道府県知事が指定する。","④里山林は、薪炭生産などの人の利用が減少したことで管理が行き届かなくなり、生物多様性の低下も懸念されている。","⑤森林の保健・レクリエーション機能は、人々が森林内で過ごすことによる心身へのリフレッシュ効果など、健康・福祉への貢献も含まれる。"
"2024","22","林業経営に関する次の記述のうち、最も不適切なものはどれか。","2","①スマート林業とは、ICT・IoT・ドローン・AIなどの先端技術を活用して林業の効率化・省力化を図る取組である。","②スマート林業の普及により、林業従事者の雇用は不要となり、林業現場から人が排除されることが目指されている。","③森林施業計画は、森林経営の基本方針をまとめたものであり、森林所有者や森林組合等が作成し、市町村が認定する計画である。","④林業の雇用形態として、専業林家（林業のみで生計を立てる林家）のほか、農林業兼業や自伐型林業（小規模・自立型林業）など多様な形態がある。","⑤集約化施業（集約施業）とは、隣接する複数の森林所有者から施業を受託してまとめて実施し、施業の効率化を図る取組である。"
"2024","23","木材の流通に関する次の記述のうち、最も不適切なものはどれか。","4","①素材市場（木材市場）は、主に丸太（素材）を取引する市場であり、出材者と買材者が競りや相対取引によって売買を行う場である。","②製材品市場では、建築用材（構造材・造作材）や家具・建具用材なども含めた製材品が取引される。","③JAS（日本農林規格）は、木材や木質建材の品質・規格を定めた規格であり、建築材料として使用する際の品質の目安になっている。","④木材流通においては、大規模製材工場の普及とともに産地直送・直取引が主流となったため、従来の木材市場（素材市場）を通じた流通はほぼ消滅した。","⑤バイオマス燃料用木材は、製材品や合板に向かない木材チップ等が利用されることが多く、燃料材市場の需要拡大が見られる。"
"2024","24","木材の用途・利用に関する次の記述のうち、最も不適切なものはどれか。","3","①集成材は、ひき板（ラミナ）や小角材などを接着剤で接着した木質建材であり、天然の丸太に比べて品質が均一で、大断面・長尺の部材を製造しやすい。","②合板は、薄い板（単板/ベニヤ）を繊維方向が互いに直交するように奇数枚積層接着したもので、異方性が小さく寸法安定性に優れている。","③LVL（単板積層材）は、単板を繊維方向を互いに直交させて積層接着したもので、異方性が小さく、合板に近い性能を持つ。","④パーティクルボードは、木材チップや鋸屑等を細かく裁断した後、接着剤と混合して熱圧成形したボード製品である。","⑤MDF（中密度繊維板）は、木材を繊維状にほぐしたものを接着剤と混合して成型したパネル製品で、均質で加工性に優れる。"
"2024","25","山地災害・防災に関する次の記述のうち、最も不適切なものはどれか。","1","①地すべりは、斜面の土砂が地下水の影響を受け、比較的ゆっくりとした速度でまとまって移動する現象であり、花崗岩地帯に特に多く発生し、粘土質地帯では発生しない。","②土石流は、大雨や融雪によって渓流上流から土砂・石・流木が混合して一気に流下する現象で、下流に甚大な被害をもたらす。","③ 急傾斜地崩壊（がけ崩れ）は、急勾配の斜面が突発的に崩れる現象であり、降雨・地震などが誘因となる。","④山地における侵食・崩壊対策として、砂防ダム（砂防えん堤）や山腹工（山腹階段工・山腹緑化工等）が整備される。","⑤森林は、根系による土壌保持や樹冠による雨滴侵食軽減など、山地の土砂災害軽減に一定の機能を持つ。"
"2024","26","木質バイオマスエネルギーに関する次の記述のうち、最も不適切なものはどれか。","2","①木質バイオマスは、燃焼によってCO₂を排出するが、成長過程でCO₂を吸収するため、カーボンニュートラルと見なされる。","②木質バイオマスの利用においては、発電のみを行うよりも熱利用や熱電供給（コジェネ）を行う方がエネルギー変換効率は低くなる。","③木質ペレットは、木材を圧縮成形した固形燃料であり、輸送・貯蔵が容易で、自動化されたボイラーでの燃焼に適している。","④木質バイオマス発電では、製材残材・林地残材・建設廃材等が活用されており、FIT（固定価格買取制度）による支援が行われている。","⑤木質バイオマスのエネルギー利用は、化石燃料の代替となり、GHG排出削減に貢献できる。"
"2024","27","非木質林産物に関する次の記述のうち、最も不適切なものはどれか。","4","①漆は、ウルシノキの樹皮に傷をつけて採取した樹液を加工した塗料であり、日本では伝統工芸・文化財の保護・保全に広く使われている。","②コルクは、コルクオークの幹の外皮（コルク層）から採取されるが、採取の際に木を伐採する必要はなく、定期的に樹皮をはいで採取する。","③竹は、成長が非常に早い多年生の植物であり、建材・工芸品・紙などの原料として利用されるほか、竹炭や竹の子（タケノコ）の食用利用も広く行われている。","④松脂（ロジン）の採取は日本国内で盛んに行われており、国産松脂の自給率は高く輸入には頼っていない。","⑤タンニンは、カシワ・ミモザ・ケブラチョなどの樹皮や葉に多く含まれ、皮革のなめし・インクの製造などに利用される植物性化合物である。"
"2024","28","木材の保存・防腐に関する次の記述のうち、最も不適切なものはどれか。","1","①木材を腐朽させる木材腐朽菌は、酸素・水分・栄養分（木材）・温度の4要素が揃うと繁殖しやすく、いずれか一つを欠けば腐朽の進行を抑えることができる。 木材が腐朽しないよう水中に没して保存する水中保存（水中貯木）は、酸素を遮断することを原理としている。","②木材の耐久性を高めるため、薬剤加圧注入（防腐処理）が利用され、クロム・銅・ほう素などを含む薬剤が使われることがある。","③木材の心材（赤味）は、辺材（白太）に比べ防腐・防虫性能が一般に高く、ヒバ・スギ・ヒノキなどの心材は耐久性が高い。","④ホウ酸系防腐剤は、揮発性が低く処理後も木材中に残留するため、人体に対する安全性の観点から食品加工施設周辺での木材利用には不適切である。","⑤木材の劣化原因には腐朽のほか、シロアリなどの害虫による食害（生物的劣化）や、紫外線による光劣化・酸化（非生物的劣化）もある。"
"2024","29","森林の生態系・生物多様性に関する次の記述のうち、最も不適切なものはどれか。","4","①里山林において薪炭材の利用が衰退し二次林の管理が放棄されると、特定の優占種が増え、光条件の変化によって植物の多様性が低下することがある。","②都市林・街路樹も、鳥類・昆虫等の生息に寄与しており、都市の生物多様性保全に一定の役割を担っている。","③森林内の倒木・枯れ木（立ち枯れ）は、キツツキ類の巣場所や昆虫類・菌類の生息場所として、森林生態系における生物多様性の維持に重要な役割を果たす。","④外来種は在来種と共存することで生態系の多様性を高める効果があり、積極的な外来種の導入が生物多様性の観点から推奨されている。","⑤森林の多様な生態系サービス（供給・調整・文化・基盤サービス）を持続的に享受するため、生物多様性の保全が必要である。"
"2024","30","測樹・林分調査に関する次の記述のうち、最も不適切なものはどれか。","4","①胸高直径は、通常、傾斜地では斜面上方から1.3mの高さで測定される。","②林分平均樹高は、林分を代表する樹高として、様々な調査・評価で使用される。","③リモートセンシング（航空写真・衛星画像・LiDAR等）は、広域の森林資源調査に活用されている。","④相対幹距比とは、林分の平均幹距（平均樹幹間距離）を胸高直径（DBH）で割った値であり、林分の密度管理に使われる。","⑤材積計算の基本式は V=g×h×f（断面積×樹高×形数）で表される。"
"2024","31","林道・作業道に関する次の記述のうち、最も不適切なものはどれか。","2","①林道は、森林施業や森林管理のほか、山村地域の生活道路としても機能する場合がある。","②作業道は、林道よりも高い規格で整備され、大型トラックや重機が通行できるように設計されるのが標準的である。","③林道の開設費用は一般的に高く、長期間にわたる利用を前提として計画される。","④林道開設に際しては、開設予定路線周辺の地形・地質・植生・水系等の調査を行い、自然条件に配慮した路線計画が求められる。","⑤スイッチバックは、急勾配の山地において道路を折り返すように配置し、急峻な地形での路線勾配を確保するための線形技術の一つである。"
"2024","32","国有林野の管理・経営に関する次の記述のうち、最も不適切なものはどれか。","4","①国有林野事業は、農林水産省の森林管理局・森林管理署等を通じて管理・経営が行われている。","②国有林野の多くは奥地急峻な山岳地帯に分布しており、公益的機能の発揮が優先される。","③国有林野法に基づき、国有林野の管理・経営は、国有林野事業として実施されている。","④国有林野では公益的機能を主目的としているため、木材生産・販売や民有林支援（技術指導・人材育成等）は行っていない。","⑤国有林野事業では、民有林支援（技術指導・人材育成等）も実施されている。"
"2024","33","森林計画制度に関する次の記述のうち、最も不適切なものはどれか。","2","①全国森林計画は、15年を1期として農林水産大臣が策定する、国全体の森林整備・保全の長期計画である。","②地域森林計画は、農林水産大臣が策定し、民有林を対象とした地域の森林整備・保全の計画である。","③市町村森林整備計画は、地域森林計画に基づき、市町村が策定する計画である。","④森林経営計画は、森林所有者や森林経営者が作成し、市町村長等が認定する計画である。","⑤森林経営計画の認定を受けた経営体は、交付金や税制上の優遇措置を受けることができる。"
"2024","34","木材の接合・接着に関する次の記述のうち、最も不適切なものはどれか。","4","①木材接着剤には、フェノール樹脂、ユリア樹脂（尿素樹脂）、メラミン樹脂など多種類がある。","②木材の接着強度は、接着剤の種類・木材の樹種・接着面の状態などの影響を受ける。","③木材同士をダボや金物で接合する工法は、建築用木材接合において広く使われている。","④木材は非均質な異方性材料であるが、接着剤を用いた場合は含水率の影響を受けないため、乾燥状態・湿潤状態ともに同等の接着強度が得られる。","⑤構造用集成材に使用される接着剤は、耐水性・耐久性の高いものが求められる。"
"2024","35","木材の物理的・化学的性質に関する次の記述のうち、最も不適切なものはどれか。","1","①木材のセルロースは、細胞壁の主成分であり、水にはほとんど溶けないが、酸や一部のアルカリによって容易かつ完全に加水分解・溶解する。","②ヘミセルロースは、セルロースよりも重合度（DP）が低く、多種類の糖（キシロース・マンノース等）を含む多糖類であり、細胞壁の充填材的役割を果たしている。","③リグニンは、細胞壁の中層（主に中間層）に多く含まれ、木材に剛性・圧縮強度を与えているフェニルプロパノイド系の芳香族高分子化合物である。","④木材の抽出成分（エキストラクティブ）には、テルペン類・フェノール類などがあり、樹種固有の色・臭い・耐腐朽性に関係する。","⑤木材のパルプ化（製紙原料化）では、リグニンを除去してセルロース繊維を取り出す工程（蒸解）が行われる。"
"2025","1","森林・林業基本計画（令和3年（2021年））における、森林の有する多面的機能を発揮するための施策の記述のうち、最も不適切なものはどれか。","4","①山地災害防止/土壌保全機能として重要な森林については、下層植生や樹冠による被覆状態、根系の発達状況等に基づき必要な施策を講ずることとしている。","②花粉の少ない森林への転換などを加速するための施策を講ずることとしている。","③伐採後の更新が十分に行われていない箇所について重点的に再造林等を実施することとしている。","④森林吸収量については、第三者機関による検証の実施等を通じた透明性の確保に取り組むこととしている。","⑤広葉樹林等の多様な森林の育成などにより、生物多様性の保全を図ることとしている。"
"2025","2","森林計画制度に関する次の記述のうち、最も不適切なものはどれか。","1","①全国森林計画は、森林・林業基本計画に即して、農林水産大臣が10年を一期として策定し、5年ごとに変更される。","②地域森林計画は、全国森林計画に即して、都道府県知事が10年を一期として策定し、5年ごとに変更される。","③市町村森林整備計画は、地域森林計画に即して、市町村長が10年を一期として策定し、5年ごとに変更される。","④森林経営計画は、市町村森林整備計画に即して、森林所有者または森林の経営の委託を受けた者が5年を一期として作成する。","⑤国有林の地域別の森林計画は、全国森林計画に即して、農林水産大臣が10年を一期として策定し、5年ごとに変更される。"
"2025","3","森林の役割・機能に関する次の記述のうち、最も不適切なものはどれか。","5","①自然攪乱の一つである山地崩壊は、下層植生が少ない、または土壌が浅い急傾斜地等で発生しやすく、その跡地には先駆性の陽樹が侵入し遷移が始まる。","②台風などの強風による風害は、林分の疎密状態、林齢、樹種などによって影響が異なり、特に皆伐直後の林分や高齢な林分で発生しやすい。","③渓流における流木は、大型の魚類の生育場所を提供するなど、渓流生態系の重要な構成要素となっている。","④温帯の森林では、大気中のCO2などの温室効果ガスを固定することで、地球温暖化防止に貢献している。","⑤適度な間伐を行うことで林内の光環境が改善され、下層植生が発達するため、森林土壌の流亡が促進される。"
"2025","4","森林生態系内の炭素循環に関する次の記述のうち、最も不適切なものはどれか。","2","①森林生態系では、光合成によって大気中のCO2を有機物として固定し、呼吸によってCO2を放出している。","②林床に堆積した枯死有機物（リター）に含まれる炭素は、土壌生物の活動に依存せず自然に無機化される。","③土壌中に蓄積された有機炭素は、微生物分解を受けてCO2として大気に放出されることがある。","④生態系全体の炭素収支（NEP）は、総一次生産（GPP）から生態系全体の呼吸量を差し引いたものである。","⑤森林伐採後の跡地では、残存した有機物の分解が進むとともに植生の回復が進み、時間の経過とともに炭素収支が変化する。"
"2025","5","林業経営に関する次の記述のうち、最も不適切なものはどれか。","4","①林業経営においては、経営面積の確保が収益性に影響し、一般に面積が大きいほど規模の利益が得られる。","②皆伐及び10haおよびそれ以上の面積とする伐採は、伐採面積に応じた届出が必要とされている。","③施業の集約化を図るために、林業経営体が隣接する森林所有者から森林施業の委託を受け、まとまった面積の施業を行うことが有効である。","④林業の成長産業化に向けた施策として、主伐・再造林に対する補助が行われているが、素材生産と造林経費の両方をカバーするよう補助率が引き上げられている。","⑤林業経営の収益性を向上させるためには、低コスト造林技術の普及や高性能林業機械の活用による生産性向上が重要である。"
"2025","6","森林経営管理制度に関する次の記述のうち、最も不適切なものはどれか。","3","①本制度は、適切な経営管理が行われていない森林について、森林所有者が市町村に経営管理を委託し、市町村が林業経営者に再委託等することを可能にするものである。","②市町村は、経営管理権集積計画を定めて都道府県知事の認定を受けることにより、森林所有者から経営管理権を取得することができる。","③林業経営者が経営管理実施権を取得するためには、国が実施する審査に合格する必要がある。","④経営管理権が設定された森林については、伐採後の更新や保育など適切な経営管理を行うことが求められる。","⑤本制度では、所有者不明森林や境界未確定の森林に関する特例措置も設けられている。"
"2025","7","森林の更新・育成に関する次の記述のうち、最も不適切なものはどれか。","2","①天然更新は、主に埋土種子や周囲からの種子散布によって行われ、萌芽更新に比べて更新に時間を要することが多い。","②人工造林における地拵えは、植栽後の下刈りを省略するために行うものであり、林地残材や雑草木を除去する作業が含まれない。","③コンテナ苗は、根鉢が形成されているため、裸苗に比べて植栽適期が長く、活着率が高い特徴がある。","④大苗植栽は、通常の苗木に比べて初期成長が旺盛で下刈り期間の短縮が期待できる反面、植栽コストが高くなる傾向がある。","⑤萌芽更新は、伐採後に残る切り株から萌芽を育成する方法で、広葉樹林の更新に活用されている。"
"2025","8","森林施業に関する次の記述のうち、最も不適切なものはどれか。","2","①間伐には、除伐や枝打ちなどの保育作業とは異なり、林分の密度管理を目的とした樹木の除去が含まれる。","②定性間伐は、ha当たりの立木本数または断面積に基づき機械的に間伐対象木を選定する方法であり、定量間伐に比べて作業が単純である。","③列状間伐は、一定の列の木をすべて伐採する方法で、作業効率が良いが、残存木の形質への配慮が難しい場合がある。","④択伐は、老齢木や被害木を選択的に伐採しながら林分の更新を促す施業で、不均一な林分構造の維持に有効である。","⑤皆伐後の一斉造林では、初期の集中的な投資が必要であり、長期的な収支計画が重要となる。"
"2025","9","木材の性質と利用に関する次の記述のうち、最も不適切なものはどれか。","5","①心材は、一般に辺材よりも耐久性や耐腐朽性に優れており、建材としての利用価値が高い場合が多い。","②木材の乾燥は、寸法安定性の向上と強度の改善をもたらし、建材として使用する前に適切な乾燥処理が推奨される。","③CLT（直交集成板）は、木材を繊維方向が直交するように積層接着した製品で、大断面の建材として利用される。","④木材の収縮・膨潤は、繊維方向よりも半径方向・接線方向の方が大きい傾向がある。","⑤木材の強度は、一般に比重に反比例し、比重が高いほど強度が低下する傾向がある。"
"2025","10","日本の林業・木材産業に関する次の記述のうち、最も不適切なものはどれか。","4","①日本の人工林面積は国土の約3割を占め、その多くがスギやヒノキで構成されている。","②木材自給率は近年上昇傾向にあり、近年は40%を超える水準に達している。","③林業従事者の高齢化が進んでおり、担い手の育成・確保が重要な課題となっている。","④木材の輸入は減少傾向にあり、現在は国産材の供給量が輸入材を大幅に上回っている。","⑤高性能林業機械の普及により、作業の効率化と省力化が進んでいる。"
"2025","11","木材の強度性質に関する次の記述のうち、最も不適切なものはどれか。","3","①木材の繊維方向の引張強さは、圧縮強さよりも大きい値を示すことが多い。","②木材は、荷重が繰り返し作用すると疲労が生じ、静的強度よりも低い荷重で破壊が起きることがある。","③木材のヤング係数（弾性係数）は、樹種には依存せず含水率のみによって変化する性質がある。","④木材は異方性材料であり、繊維方向と直交方向では強度特性が大きく異なる。","⑤構造材として使用される木材には、品質のばらつきを考慮した基準強度が設定されている。"
"2025","12","林道及び作業道に関する次の記述のうち、最も不適切なものはどれか。","5","①林道は、森林の適正な整備と管理のために開設する道で、林道規程に基づき整備される。","②作業道は、林業機械を使用した効率的な作業を目的として開設され、比較的簡易な構造で設けられる場合が多い。","③路網密度を高めることで、集材距離が短縮され、林業作業の効率化に寄与する。","④林道の開設にあたっては、地形、地質、林況等を踏まえた路線選定が必要である。","⑤作業道は、一度開設すれば維持管理が不要で永続的に利用できる。"
"2025","13","森林の病害虫に関する次の記述のうち、最も不適切なものはどれか。","4","①マツ材線虫病（松枯れ）の病原体は、マツノザイセンチュウであり、媒介昆虫はマツノマダラカミキリである。","②ナラ枯れは、カシノナガキクイムシが媒介するRaffaelea quercivora（ナラ菌）によって引き起こされる。","③スギ・ヒノキのスギカミキリによる被害は、成虫が産卵した後、幼虫が形成層を食害することで発生する。","④アメリカシロヒトリは、スギやヒノキを主に加害する外来害虫で、定期的な薬剤散布による防除が必要とされる。","⑤ニホンジカによる樹皮剥ぎや食害は、林木の生育を阻害し、植栽木の枯死につながることがある。"
"2025","14","森林土壌に関する次の記述のうち、最も不適切なものはどれか。","3","①森林土壌は、枯死有機物の分解・蓄積と風化作用によって形成され、表層のA層と下層のB層などで構成される。","②土壌生物の活動は、有機物の分解と養分の循環に重要な役割を果たしており、ミミズや土壌微生物が代表的である。","③森林土壌のpHは、針葉樹林よりも広葉樹林の方が常に高くなる傾向がある。","④土壌中の腐植は、土壌の保水性、通気性の向上や、陽イオン交換容量の増大に寄与している。","⑤山地における土壌侵食は、植生の消失や豪雨などによって促進されることがある。"
"2025","15","チェーンソーに関する次の記述のうち、最も不適切なものはどれか。","1","①チェーンソーは、セルロース系素材（木材）を切断するための専用工具であり、プラスチックや金属材料の切断に使用することはできない。","②チェーンソーの使用にあたっては、防護ズボン、ヘルメット、防護靴などの保護具を着用することが求められる。","③チェーンソーには、キックバック防止のためのチェーンブレーキが装備されている。","④チェーンソーの定期的な目立て（刃の研磨）は、切断効率の維持と安全な作業のために重要である。","⑤チェーンソーを使用する際は、周囲の安全確認と退避スペースの確保が重要な安全対策である。"
"2025","16","森林の測定と調査に関する次の記述のうち、最も不適切なものはどれか。","4","①胸高直径は、地上高1.3mの位置で測定することが日本での標準とされている。","②樹高は、一般に測高器やレーザー機器を用いて測定され、傾斜補正が必要な場合がある。","③標準地調査では、林分の状態を把握するため、設定した区画内の樹木を計測して蓄積などを推定する。","④バーセル式による胸高形数は、単木の幹材積を算出する際に求められ、値は樹種や形状によって変わらない一定の値である。","⑤毎木調査は、林分内の全立木の胸高直径等を測定する調査で、詳細な林分構造の把握に用いられる。"
"2025","17","森林の水文・水循環に関する次の記述のうち、最も不適切なものはどれか。","4","①森林の樹冠は降雨を一時的に遮断（遮断蒸発）し、蒸散とともに水を大気に還元する機能を持っている。","②森林土壌の高い浸透能は、降雨の表面流出を抑制し、洪水緩和機能の一因となっている。","③森林の蒸散量は、樹種、林齢、季節、気象条件などによって異なる。","④森林の伐採を行うと、一般に蒸散量が増加するため、渓流流量は減少する傾向がある。","⑤流域の水収支において、流域からの流出量は降水量から蒸発散量を差し引いた値にほぼ等しい。"
"2025","18","樹木の成長に関する次の記述のうち、最も不適切なものはどれか。","3","①直径成長は、形成層の細胞分裂によって外側に木部細胞、内側に師部細胞が形成されることで生じる。","②樹高成長は、頂芽における頂端分裂組織の活動によって行われる。","③根の一次成長（伸長成長）は、根の先端部にある維管束形成層の活動によって行われる。","④スギなどの針葉樹では、成長に伴って心材化が進み、辺材幅がほぼ一定に保たれる傾向がある。","⑤樹木の成長量は、光、温度、水分、養分などの環境条件と遺伝的特性の相互作用によって決まる。"
"2025","19","植物の分類と形態に関する次の記述のうち、最も不適切なものはどれか。","3","①裸子植物と被子植物の最も大きな違いの一つは、胚珠が心皮に包まれているか否かである。","②単子葉類の葉脈は一般に平行脈で、双子葉類の葉脈は一般に網状脈である。","③コケ植物（蘚苔類）は、維管束を持ち、胞子によって繁殖する植物である。","④スギは裸子植物であり、雌雄同株で風媒花をもつ。","⑤被子植物の花の基本構成要素は、萼片、花弁、雄蕊、雌蕊である。"
"2025","20","森林生態系の動態に関する次の記述のうち、最も不適切なものはどれか。","5","①ギャップダイナミクスとは、老木の枯死等によって林冠にギャップが形成され、そこに光が差し込んで更新が促進されるプロセスである。","②遷移において、先駆種（パイオニア種）は一般に成長が速く、光要求度が高い傾向がある。","③生態系サービスには、供給サービス（木材、食料等）、調整サービス（水源涵養、土砂流出防止等）、文化的サービス（レクリエーション等）が含まれる。","④森林の一次遷移は、裸地などの植生が全くない場所から始まり、完成した植生に至るまでの変化の過程を指す。","⑤極相（クライマックス）林は、一度成立すると撹乱がない限り永久に同一の状態が維持される安定した林相である。"
"2025","21","鳥獣害の防止に関する次の記述のうち、最も不適切なものはどれか。","2","①ニホンジカの個体数管理には、捕獲（狩猟・有害駆除）と防護柵の設置が主な対策として行われている。","②クマによる剥皮害は、主に夏季の新芽・若葉を食べるために発生するものであり、樹幹への直接的な被害はない。","③イノシシによる農林業被害は、掘り起こしや踏み荒らしによる植栽木への被害が含まれる。","④ニホンザルは、農作物だけでなく造林地の苗木への食害も引き起こすことがある。","⑤鳥獣害の防止には、地域一体となった広域的な対策が有効であるとされている。"
"2025","22","GNSSを活用した森林調査に関する次の記述のうち、最も不適切なものはどれか。","3","①GNSSは、米国が運用するGPS、ロシアのGLONASS、EUのGalileoなどの衛星測位システムの総称である。","②森林内では樹冠による電波遮断のため、開けた場所に比べて測位精度が低下する場合がある。","③スマートフォン内蔵のGNSS受信機は、専用測量機器と同等の測位精度を常に確保できる。","④差動GPS（DGPS）や電子基準点を利用することで、単独測位より高い精度が得られる場合がある。","⑤GNSSデータとGISを組み合わせることで、林道配置の計画や森林調査結果の地図化に活用できる。"
"2025","23","リモートセンシングの森林への応用に関する次の記述のうち、最も不適切なものはどれか。","2","①航空レーザー測量（ALS）は、樹高や林冠の三次元構造を把握するために利用される。","②光学センサによる衛星画像は、雲のある日でも影響を受けず、森林状況の把握に使用できる。","③合成開口レーダー（SAR）は、昼夜を問わず、また雲を透過して地表の情報を取得できる。","④近赤外域の反射率を利用したNDVI（正規化植生指数）は、植生の活性度の評価に用いられる。","⑤ドローンを使用した空撮画像から、SfM（Structure from Motion）技術を用いて三次元点群を作成することができる。"
